"","Grid_lat","Grid_long","1","2","3","4","5","6","7","8","9","10","11","12","13"
"664",17.75,115.75,NA,NA,387.0024,NA,NA,407.0996,NA,381.1692,388.8902,NA,NA,NA,422.6082
"665",17.75,116.25,NA,NA,397.0405,NA,NA,407.2758,NA,380.9873,NA,411.119,NA,NA,422.1974
"666",17.75,116.75,NA,NA,NA,NA,NA,414.2417,NA,NA,NA,NA,NA,NA,NA
"667",17.75,117.25,NA,NA,NA,NA,NA,405.7413,NA,NA,NA,401.2053,NA,NA,422.5541
"668",17.75,117.75,NA,NA,NA,NA,NA,401.7952,NA,385.0515,NA,407.6578,NA,NA,NA
"669",17.75,118.25,NA,NA,NA,NA,NA,395.8464,NA,NA,NA,NA,NA,NA,NA
"670",17.75,118.75,NA,NA,NA,NA,NA,393.7342,NA,NA,NA,NA,NA,NA,NA
"671",17.75,119.25,NA,NA,NA,NA,NA,398.629,NA,NA,NA,NA,NA,NA,NA
"672",17.75,119.75,NA,NA,NA,NA,NA,402.3041,NA,NA,NA,403.3711,NA,NA,NA
"673",17.75,120.25,NA,NA,NA,NA,NA,405.036,374.7435,NA,NA,NA,NA,NA,NA
"674",17.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",17.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",17.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",18.25,109.25,NA,NA,NA,NA,NA,412.5498,NA,394.8742,460.9709,NA,NA,NA,NA
"678",18.25,109.75,NA,NA,NA,NA,NA,409.3013,NA,393.8364,415.1702,NA,NA,NA,NA
"679",18.25,110.25,NA,NA,NA,NA,NA,NA,NA,391.7739,405.5557,NA,NA,NA,NA
"680",18.25,110.75,NA,NA,NA,NA,NA,NA,NA,393.0237,399.4278,NA,NA,NA,NA
"681",18.25,111.25,NA,NA,NA,NA,NA,404.8335,NA,394.0356,400.5432,NA,NA,NA,NA
"682",18.25,111.75,NA,NA,NA,NA,NA,406.5188,NA,393.911,391.4963,413.3001,NA,NA,NA
"683",18.25,112.25,NA,NA,NA,NA,NA,409.3902,NA,391.6194,392.3434,413.5802,NA,NA,NA
"684",18.25,112.75,NA,NA,NA,NA,NA,406.2877,NA,391.4075,NA,420.8279,NA,NA,NA
"685",18.25,113.25,NA,NA,386.503,NA,NA,412.012,NA,394.2348,NA,421.2346,NA,NA,NA
"686",18.25,113.75,NA,NA,389.3946,NA,NA,421.5931,NA,391.4293,NA,419.7685,NA,NA,NA
"687",18.25,114.25,NA,NA,392.7897,NA,NA,409.3672,NA,387.5035,NA,415.3796,NA,NA,NA
"688",18.25,114.75,NA,NA,391.5893,NA,NA,410.2638,NA,NA,NA,383.0547,NA,NA,NA
"689",18.25,115.25,NA,NA,387.1609,NA,NA,405.6059,NA,NA,NA,392.6634,NA,NA,NA
"690",18.25,115.75,NA,NA,391.267,NA,NA,403.7969,NA,380.0636,388.6317,391.6606,NA,NA,424.0489
"691",18.25,116.25,NA,NA,404.0245,NA,NA,406.6361,NA,381.5006,388.6878,408.5421,NA,NA,423.2737
"692",18.25,116.75,NA,NA,NA,NA,NA,405.9817,NA,384.5898,NA,394.8986,NA,NA,NA
"693",18.25,117.25,NA,NA,NA,NA,NA,404.7403,NA,388.6631,NA,391.0796,NA,NA,423.8193
"694",18.25,117.75,NA,NA,NA,NA,NA,404.1116,NA,387.1599,NA,403.7311,NA,NA,NA
"695",18.25,118.25,NA,NA,NA,NA,NA,400.2149,NA,383.807,NA,404.5892,NA,NA,NA
"696",18.25,118.75,NA,NA,NA,NA,NA,409.9885,NA,382.8064,NA,405.1766,NA,NA,NA
"697",18.25,119.25,NA,NA,NA,NA,NA,418.0372,NA,380.7721,NA,403.6306,NA,NA,NA
"698",18.25,119.75,NA,NA,NA,NA,NA,417.6229,NA,NA,NA,402.6684,NA,NA,NA
"699",18.25,120.25,NA,NA,NA,NA,NA,411.5205,368.7448,NA,NA,NA,NA,NA,NA
"700",18.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",18.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",18.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",18.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",18.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",18.75,110.25,NA,NA,NA,NA,NA,NA,NA,388.0029,407.4504,NA,NA,NA,NA
"706",18.75,110.75,NA,NA,NA,NA,NA,NA,NA,390.4106,399.3893,NA,NA,NA,NA
"707",18.75,111.25,NA,NA,NA,NA,NA,NA,NA,389.2433,399.2906,NA,NA,NA,NA
"708",18.75,111.75,NA,NA,NA,NA,NA,NA,NA,391.5307,395.0881,NA,NA,NA,NA
"709",18.75,112.25,NA,NA,NA,NA,NA,403.9987,NA,NA,383.659,NA,NA,NA,NA
"710",18.75,112.75,NA,NA,NA,NA,NA,404.6436,NA,399.0348,372.2049,NA,NA,NA,NA
"711",18.75,113.25,NA,NA,383.4689,NA,NA,408.4127,NA,394.4095,NA,NA,NA,NA,NA
"712",18.75,113.75,NA,NA,NA,NA,NA,406.8283,NA,391.8723,NA,NA,NA,NA,NA
"713",18.75,114.25,NA,NA,NA,NA,NA,408.1742,NA,390.4715,NA,NA,NA,NA,NA
"714",18.75,114.75,NA,NA,NA,NA,NA,408.1976,NA,395.0075,NA,NA,NA,NA,NA
"715",18.75,115.25,NA,NA,NA,NA,NA,409.1945,NA,394.1963,NA,401.1585,NA,NA,NA
"716",18.75,115.75,NA,NA,389.4396,NA,NA,414.959,NA,387.688,389.1276,391.9495,NA,NA,NA
"717",18.75,116.25,NA,NA,NA,NA,NA,406.237,NA,395.3433,390.7295,405.3683,NA,NA,420.4245
"718",18.75,116.75,NA,NA,NA,NA,NA,409.9998,NA,392.8732,392.4755,410.6636,NA,NA,NA
"719",18.75,117.25,NA,NA,NA,NA,NA,409.5017,NA,393.8696,NA,NA,NA,NA,421.4603
"720",18.75,117.75,NA,NA,NA,NA,NA,404.2817,NA,394.4322,NA,NA,NA,NA,NA
"721",18.75,118.25,NA,NA,NA,NA,NA,407.9447,NA,NA,NA,406.6056,NA,NA,NA
"722",18.75,118.75,NA,NA,NA,NA,NA,411.6584,NA,NA,NA,405.1803,NA,NA,NA
"723",18.75,119.25,NA,NA,NA,NA,NA,423.6848,NA,383.1925,NA,NA,NA,NA,NA
"724",18.75,119.75,NA,NA,NA,NA,NA,417.1656,NA,378.7151,NA,406.5484,NA,NA,NA
"725",18.75,120.25,NA,NA,NA,NA,NA,405.3334,379.9712,378.9724,NA,NA,NA,NA,NA
"726",18.75,120.75,NA,NA,NA,NA,NA,391.267,372.0986,NA,NA,NA,NA,NA,NA
"727",18.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",18.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",19.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",19.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",19.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",19.25,110.75,NA,NA,NA,NA,NA,NA,NA,391.2372,404.0325,NA,NA,NA,NA
"733",19.25,111.25,NA,NA,NA,NA,NA,NA,NA,387.9065,390.0125,NA,NA,NA,NA
"734",19.25,111.75,NA,NA,NA,NA,NA,NA,NA,391.7964,388.2166,NA,NA,NA,NA
"735",19.25,112.25,NA,NA,NA,NA,NA,NA,NA,394.9439,387.1279,NA,NA,NA,NA
"736",19.25,112.75,NA,NA,380.5162,NA,NA,408.3337,NA,398.6077,384.5867,NA,NA,NA,NA
"737",19.25,113.25,NA,NA,NA,NA,NA,407.1792,NA,NA,NA,NA,NA,NA,NA
"738",19.25,113.75,NA,NA,NA,NA,NA,406.1435,NA,391.1044,NA,NA,NA,NA,NA
"739",19.25,114.25,NA,NA,NA,NA,NA,406.7111,NA,NA,NA,NA,NA,NA,NA
"740",19.25,114.75,NA,NA,NA,NA,NA,407.4488,NA,NA,401.5247,NA,NA,NA,NA
"741",19.25,115.25,NA,NA,NA,NA,NA,409.3816,NA,389.1841,395.1223,397.2824,NA,NA,NA
"742",19.25,115.75,NA,NA,388.6452,NA,NA,413.7637,NA,NA,387.8779,407.6109,NA,NA,NA
"743",19.25,116.25,NA,NA,NA,NA,NA,406.397,NA,392.4355,387.1496,374.3914,NA,NA,424.9554
"744",19.25,116.75,NA,NA,NA,NA,NA,408.7225,NA,392.4397,392.4284,411.1855,NA,NA,NA
"745",19.25,117.25,NA,NA,NA,NA,NA,412.5367,NA,392.9928,NA,411.8606,NA,NA,416.6087
"746",19.25,117.75,NA,NA,NA,NA,NA,406.3402,NA,392.5169,NA,412.9634,NA,NA,NA
"747",19.25,118.25,NA,NA,NA,NA,NA,403.7156,NA,392.2999,NA,406.1499,NA,NA,NA
"748",19.25,118.75,NA,NA,NA,NA,NA,401.0652,NA,NA,NA,NA,NA,NA,NA
"749",19.25,119.25,NA,NA,NA,NA,NA,411.9721,NA,NA,NA,NA,NA,NA,NA
"750",19.25,119.75,NA,NA,NA,NA,NA,402.0003,NA,NA,NA,404.7865,NA,NA,NA
"751",19.25,120.25,NA,NA,NA,NA,NA,395.0424,NA,383.8695,NA,NA,NA,NA,NA
"752",19.25,120.75,NA,NA,NA,NA,NA,396.1999,373.0109,NA,NA,NA,NA,NA,NA
"753",19.25,121.25,NA,NA,NA,NA,NA,NA,374.0241,NA,NA,NA,NA,NA,NA
"754",19.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",19.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",19.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",19.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",19.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",19.75,111.25,NA,NA,NA,NA,NA,NA,NA,390.6157,396.6801,NA,NA,NA,NA
"760",19.75,111.75,NA,NA,NA,NA,NA,NA,NA,389.6451,390.7828,NA,NA,NA,NA
"761",19.75,112.25,NA,NA,379.6255,NA,NA,NA,NA,386.516,393.5863,NA,NA,NA,NA
"762",19.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,379.6434,NA,NA,NA,NA
"763",19.75,113.25,NA,NA,NA,NA,NA,NA,NA,393.827,NA,NA,NA,448.6711,NA
"764",19.75,113.75,NA,NA,NA,NA,NA,NA,NA,391.5439,375.4038,NA,NA,NA,NA
"765",19.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,403.6308,NA,NA,NA,NA
"766",19.75,114.75,NA,NA,384.2686,NA,NA,412.7286,NA,NA,401.9706,NA,NA,NA,NA
"767",19.75,115.25,NA,NA,NA,NA,NA,410.4746,NA,390.6555,NA,416.4715,NA,NA,NA
"768",19.75,115.75,NA,NA,378.0599,NA,NA,407.0524,NA,395.8493,396.6975,NA,NA,NA,NA
"769",19.75,116.25,NA,NA,NA,NA,NA,403.2004,NA,393.4549,394.1872,NA,NA,NA,417.7864
"770",19.75,116.75,NA,NA,NA,NA,NA,404.4742,NA,NA,NA,NA,NA,426.0662,NA
"771",19.75,117.25,NA,NA,NA,NA,NA,401.6917,NA,394.6996,NA,411.0729,NA,423.9986,415.2725
"772",19.75,117.75,NA,NA,NA,NA,NA,400.9343,NA,392.063,NA,407.9606,NA,NA,NA
"773",19.75,118.25,NA,NA,NA,NA,NA,393.8492,NA,381.9168,NA,412.6165,NA,NA,NA
"774",19.75,118.75,NA,NA,NA,NA,NA,397.7283,NA,383.071,NA,NA,NA,NA,NA
"775",19.75,119.25,NA,NA,NA,NA,NA,401.3461,NA,388.2567,NA,440.2361,NA,NA,NA
"776",19.75,119.75,NA,NA,NA,NA,NA,398.117,NA,377.1073,NA,403.1428,NA,NA,NA
"777",19.75,120.25,NA,NA,NA,NA,NA,398.2746,NA,379.3707,NA,NA,NA,NA,NA
"778",19.75,120.75,NA,NA,NA,NA,NA,398.3478,373.6219,NA,NA,NA,NA,NA,NA
"779",19.75,121.25,NA,NA,NA,NA,NA,NA,376.7103,NA,NA,NA,NA,NA,NA
"780",19.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",20.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",20.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",20.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",20.25,110.75,NA,NA,NA,NA,NA,NA,NA,452.0519,385.0809,NA,NA,NA,NA
"785",20.25,111.25,NA,NA,NA,NA,NA,NA,NA,443.2835,386.6376,NA,NA,NA,NA
"786",20.25,111.75,NA,NA,381.8354,NA,NA,NA,NA,NA,395.901,NA,NA,NA,NA
"787",20.25,112.25,NA,NA,381.9528,NA,NA,NA,NA,385.7057,402.3825,NA,NA,NA,NA
"788",20.25,112.75,NA,NA,NA,NA,NA,NA,NA,389.7907,390.6232,NA,NA,443.8753,NA
"789",20.25,113.25,NA,NA,NA,NA,NA,NA,NA,390.3823,364.3703,NA,NA,442.3152,NA
"790",20.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,320.7267,NA,NA,NA,NA
"791",20.25,114.25,NA,NA,362.9492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",20.25,114.75,NA,NA,370.5416,NA,NA,410.1895,NA,NA,NA,NA,NA,NA,NA
"793",20.25,115.25,NA,NA,362.0202,NA,NA,409.1032,NA,389.7549,399.7127,390.8043,NA,NA,NA
"794",20.25,115.75,NA,NA,376.5057,NA,NA,403.8329,NA,394.1816,393.8244,393.0029,NA,NA,NA
"795",20.25,116.25,NA,NA,380.8758,NA,NA,402.2713,405.7615,NA,NA,398.7474,NA,417.462,409.928
"796",20.25,116.75,NA,NA,NA,NA,NA,397.7917,400.7217,392.1101,NA,394.1069,NA,417.841,NA
"797",20.25,117.25,NA,NA,NA,NA,NA,401.9575,403.7113,394.2689,NA,410.2812,NA,437.7238,NA
"798",20.25,117.75,NA,NA,NA,NA,NA,398.7819,407.2189,NA,NA,406.6527,NA,437.4019,NA
"799",20.25,118.25,NA,NA,NA,NA,NA,399.3363,NA,389.0119,NA,413.5968,NA,NA,NA
"800",20.25,118.75,NA,NA,NA,NA,NA,397.8629,NA,392.2192,NA,431.3201,NA,NA,NA
"801",20.25,119.25,NA,NA,NA,NA,NA,394.6395,NA,NA,NA,412.5001,NA,NA,NA
"802",20.25,119.75,NA,NA,NA,NA,NA,397.6849,NA,NA,NA,399.3768,NA,NA,NA
"803",20.25,120.25,NA,NA,NA,NA,NA,400.0719,NA,380.145,NA,NA,NA,NA,NA
"804",20.25,120.75,NA,NA,NA,NA,NA,399.389,378.9288,NA,NA,NA,NA,NA,NA
"805",20.25,121.25,NA,NA,NA,NA,NA,NA,370.3747,NA,NA,NA,NA,NA,NA
"806",20.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",20.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",20.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",20.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",20.75,110.75,NA,NA,403.5061,NA,NA,NA,NA,388.9327,362.4628,NA,NA,NA,NA
"811",20.75,111.25,NA,NA,323.615,NA,NA,NA,NA,315.2732,364.7796,NA,NA,NA,NA
"812",20.75,111.75,NA,NA,320.1324,NA,NA,NA,NA,NA,386.9742,NA,NA,NA,NA
"813",20.75,112.25,NA,NA,NA,NA,NA,NA,NA,397.4611,NA,NA,NA,416.2041,NA
"814",20.75,112.75,NA,NA,381.3342,NA,NA,NA,NA,394.7175,368.0825,NA,NA,424.0265,NA
"815",20.75,113.25,NA,NA,NA,NA,NA,NA,NA,384.6526,345.7923,NA,NA,NA,NA
"816",20.75,113.75,NA,NA,381.8598,NA,NA,NA,NA,385.8145,371.694,NA,NA,NA,NA
"817",20.75,114.25,NA,NA,375.1604,NA,NA,NA,NA,NA,361.6885,NA,NA,NA,NA
"818",20.75,114.75,402.9671,NA,375.9063,NA,NA,NA,NA,385.4707,390.1615,NA,NA,NA,NA
"819",20.75,115.25,413.0869,NA,367.6837,NA,NA,404.7044,408.8579,390.4689,391.4711,NA,NA,NA,NA
"820",20.75,115.75,NA,NA,NA,NA,NA,402.1833,410.5738,NA,NA,NA,NA,NA,NA
"821",20.75,116.25,NA,NA,381.2201,NA,NA,396.8308,408.7901,392.3229,NA,NA,NA,422.9348,403.168
"822",20.75,116.75,NA,NA,372.4734,NA,NA,396.8198,398.7389,391.5187,NA,402.9599,NA,NA,400.7542
"823",20.75,117.25,NA,NA,NA,NA,NA,398.5299,398.4658,NA,NA,NA,NA,NA,434.7039
"824",20.75,117.75,NA,NA,NA,NA,NA,395.893,NA,392.6635,NA,403.0002,NA,449.2605,NA
"825",20.75,118.25,NA,NA,NA,NA,NA,403.9607,NA,392.3307,NA,433.6233,NA,NA,NA
"826",20.75,118.75,NA,NA,NA,NA,NA,398.964,NA,NA,NA,425.2198,NA,NA,NA
"827",20.75,119.25,NA,NA,NA,NA,NA,398.2322,NA,NA,NA,425.1735,NA,NA,NA
"828",20.75,119.75,NA,NA,NA,NA,NA,401.5199,NA,388.4554,NA,391.191,NA,NA,NA
"829",20.75,120.25,NA,NA,NA,NA,NA,403.581,NA,384.0144,NA,384.6112,NA,NA,NA
"830",20.75,120.75,NA,NA,NA,NA,NA,401.2747,379.3937,NA,NA,NA,NA,NA,NA
"831",20.75,121.25,NA,NA,NA,NA,NA,NA,369.9815,NA,NA,NA,NA,NA,NA
"832",20.75,121.75,NA,NA,NA,NA,NA,NA,363.162,NA,NA,NA,NA,NA,NA
"833",21.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",21.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",21.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836",21.25,110.75,NA,NA,394.3813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",21.25,111.25,NA,NA,331.1877,NA,NA,NA,NA,329.2308,357.447,NA,408.6053,NA,NA
"838",21.25,111.75,NA,NA,NA,NA,NA,NA,NA,308.5031,368.866,NA,394.6637,NA,NA
"839",21.25,112.25,NA,NA,NA,NA,NA,NA,NA,347.0806,352.7091,NA,429.6092,416.6072,NA
"840",21.25,112.75,NA,NA,382.572,NA,NA,NA,NA,NA,327.0076,NA,436.4071,418.5888,NA
"841",21.25,113.25,NA,NA,388.2004,NA,NA,NA,NA,NA,NA,NA,428.1272,NA,NA
"842",21.25,113.75,NA,NA,382.8193,NA,NA,NA,NA,387.2535,NA,NA,377.2598,NA,NA
"843",21.25,114.25,NA,NA,381.365,NA,NA,NA,NA,388.2843,364.4421,NA,370.95,NA,NA
"844",21.25,114.75,412.7845,NA,378.2781,NA,NA,NA,405.6438,389.424,378.7143,NA,422.5929,NA,NA
"845",21.25,115.25,NA,NA,NA,NA,NA,404.2079,396.1267,NA,NA,NA,423.0454,NA,NA
